,movie_and_date,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,index,tconst,primary_title,original_title,start_year,runtime_minutes,genres,profit,profit_ratio,profit_lmh
1073,A Walk in the Woods_2015,75,2015-09-02,A Walk in the Woods,8000000,29499394,37119358,2015,5751,tt1178665,A Walk in the Woods,A Walk in the Woods,2015,104.0,"Adventure,Biography,Comedy",29119358,4.63991975,high
1074,Forever My Girl_2018,98,2018-01-19,Forever My Girl,3500000,16376066,16376066,2018,71838,tt4103724,Forever My Girl,Forever My Girl,2018,108.0,"Drama,Music,Romance",12876066,4.678876,high
1075,Creed_2015,91,2015-11-25,Creed,37000000,109767581,173567581,2015,51886,tt3076658,Creed,Creed,2015,133.0,"Drama,Sport",136567581,4.691015702702702,high
1076,Thor: Ragnarok_2017,82,2017-11-03,Thor: Ragnarok,180000000,315058289,846980024,2017,60466,tt3501632,Thor: Ragnarok,Thor: Ragnarok,2017,130.0,"Action,Adventure,Comedy",666980024,4.705444577777778,high
1077,In Time_2011,74,2011-10-28,In Time,35000000,37553932,165103952,2011,11626,tt1637688,In Time,In Time,2011,109.0,"Action,Crime,Drama",130103952,4.717255771428571,high
1078,American Reunion_2012,26,2012-04-06,American Reunion,50000000,56758835,236799211,2012,10632,tt1605630,American Reunion,American Reunion,2012,113.0,Comedy,186799211,4.73598422,high
1079,Race_2016,90,2016-02-19,Race,5000000,19115191,23745772,2016,60393,tt3499096,Race,Race,2016,134.0,"Biography,Drama,Sport",18745772,4.7491544,high
1080,The Big Short_2015,42,2015-12-11,The Big Short,28000000,70259870,133162752,2015,10395,tt1596363,The Big Short,The Big Short,2015,130.0,"Biography,Comedy,Drama",105162752,4.755812571428572,high
1081,Ant-Man and the Wasp_2018,41,2018-07-06,Ant-Man and the Wasp,130000000,216648740,623144660,2018,87777,tt5095030,Ant-Man and the Wasp,Ant-Man and the Wasp,2018,118.0,"Action,Adventure,Comedy",493144660,4.793420461538462,high
1082,Tammy_2014,3,2014-07-02,Tammy,20000000,84525432,96407655,2014,28520,tt2103254,Tammy,Tammy,2014,97.0,"Comedy,Romance",76407655,4.82038275,high
1083,The Angry Birds Movie_2016,77,2016-05-20,The Angry Birds Movie,73000000,107509366,352327887,2016,24448,tt1985949,The Angry Birds Movie,Angry Birds,2016,97.0,"Action,Animation,Comedy",279327887,4.826409410958904,high
1084,21 Jump Street_2012,44,2012-03-16,21 Jump Street,42000000,138447667,202812429,2012,6031,tt1232829,21 Jump Street,21 Jump Street,2012,109.0,"Action,Comedy,Crime",160812429,4.828867357142857,high
1085,Parental Guidance_2012,79,2012-12-25,Parental Guidance,25000000,77267296,120832383,2012,5444,tt1047540,Parental Guidance,Parental Guidance,2012,105.0,"Comedy,Family",95832383,4.83329532,high
1086,Logan_2017,59,2017-03-03,Logan,127000000,226277068,615461394,2017,56763,tt3315342,Logan,Logan,2017,137.0,"Action,Drama,Sci-Fi",488461394,4.846152708661418,high
1087,The Other Woman_2014,2,2014-04-25,The Other Woman,40000000,83911193,195111193,2014,31931,tt2203939,The Other Woman,The Other Woman,2014,109.0,"Comedy,Romance",155111193,4.877779825,high
1088,Inside Out_2015,98,2015-06-19,Inside Out,175000000,356461711,854235992,2015,28269,tt2096673,Inside Out,Inside Out,2015,95.0,"Adventure,Animation,Comedy",679235992,4.8813485257142855,high
1089,A Simple Favor_2018,24,2018-09-14,A Simple Favor,20000000,53548586,97628717,2018,117899,tt7040874,A Simple Favor,A Simple Favor,2018,117.0,"Comedy,Crime,Drama",77628717,4.88143585,high
1090,"I, Tonya_2017",83,2017-12-08,"I, Tonya",11000000,30014534,53797409,2017,95619,tt5580036,"I, Tonya","I, Tonya",2017,120.0,"Biography,Comedy,Drama",42797409,4.890673545454545,high
1091,The Intern_2015,6,2015-09-25,The Intern,40000000,75764672,197115710,2015,37600,tt2361509,The Intern,The Intern,2015,121.0,"Comedy,Drama",157115710,4.92789275,high
1092,Burn_2012,10,2012-07-20,Burn,225000,1109276,1109276,2012,17270,tt1781784,Burn,Burn,2012,86.0,Documentary,884276,4.930115555555555,high
1093,The Fate of the Furious_2017,23,2017-04-14,The Fate of the Furious,250000000,225764765,1234846267,2017,80615,tt4630562,The Fate of the Furious,The Fate of the Furious,2017,136.0,"Action,Crime,Thriller",984846267,4.939385068,high
1094,Identity Thief_2013,32,2013-02-08,Identity Thief,35000000,134506920,175361578,2013,25688,tt2024432,Identity Thief,Identity Thief,2013,111.0,"Adventure,Comedy,Crime",140361578,5.0103308,high
1095,Step Up Revolution_2012,74,2012-07-27,Step Up Revolution,33000000,35074677,165552290,2012,18084,tt1800741,Step Up Revolution,Step Up Revolution,2012,99.0,"Drama,Music,Romance",132552290,5.0167360606060605,high
1096,Darkest Hour_2017,84,2017-11-22,Darkest Hour,30000000,56443120,150807172,2017,79393,tt4555426,Darkest Hour,Darkest Hour,2017,125.0,"Biography,Drama,History",120807172,5.026905733333333,high
1097,Spider-Man: Homecoming_2017,99,2017-07-07,Spider-Man: Homecoming,175000000,334201140,880166350,2017,33562,tt2250912,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133.0,"Action,Adventure,Sci-Fi",705166350,5.029522,high
1098,Girls Trip_2017,36,2017-07-21,Girls Trip,28000000,115108515,140886353,2017,61787,tt3564472,Girls Trip,Girls Trip,2017,122.0,"Comedy,Drama",112886353,5.0316554642857145,high
1099,Fast Five_2011,67,2011-04-29,Fast Five,125000000,210031325,630163454,2011,10389,tt1596343,Fast Five,Fast Five,2011,130.0,"Action,Crime,Thriller",505163454,5.041307632,high
1100,Rise of the Planet of the Apes_2011,31,2011-08-05,Rise of the Planet of the Apes,93000000,176760185,470986200,2011,6588,tt1318514,Rise of the Planet of the Apes,Rise of the Planet of the Apes,2011,105.0,"Action,Drama,Sci-Fi",377986200,5.064367741935484,high
1101,We Are Your Friends_2015,20,2015-08-28,We Are Your Friends,2000000,3591417,10153415,2015,66459,tt3787590,We Are Your Friends,We Are Your Friends,2015,96.0,"Drama,Music,Romance",8153415,5.0767075,high
1102,Maze Runner: The Scorch Trials_2015,38,2015-09-18,Maze Runner: The Scorch Trials,61000000,81697192,310566162,2015,70744,tt4046784,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,2015,131.0,"Action,Sci-Fi,Thriller",249566162,5.09124855737705,high
1103,Argo_2012,27,2012-10-12,Argo,44500000,136025503,227140757,2012,2437,tt1024648,Argo,Argo,2012,120.0,"Biography,Drama,Thriller",182640757,5.104286674157303,high
1104,"Paul, Apostle of Christ_2018",95,2018-03-23,"Paul, Apostle of Christ",5000000,17547999,25529498,2018,122238,tt7388562,"Paul, Apostle of Christ","Paul, Apostle of Christ",2018,108.0,"Adventure,Biography,Drama",20529498,5.1058996,high
1105,Finding Dory_2016,46,2016-06-17,Finding Dory,200000000,486295561,1021215193,2016,34496,tt2277860,Finding Dory,Finding Dory,2016,97.0,"Adventure,Animation,Comedy",821215193,5.106075965,high
1106,My Big Fat Greek Wedding 2_2016,77,2016-03-25,My Big Fat Greek Wedding 2,18000000,59689605,92096558,2016,65955,tt3760922,My Big Fat Greek Wedding 2,My Big Fat Greek Wedding 2,2016,94.0,"Comedy,Romance",74096558,5.116475444444444,high
1107,The Smurfs_2011,20,2011-07-29,The Smurfs,110000000,142614158,563749323,2011,173,tt0472181,The Smurfs,The Smurfs,2011,103.0,"Adventure,Animation,Comedy",453749323,5.124993845454545,high
1108,Alice in Wonderland_2010,51,2010-03-05,Alice in Wonderland,200000000,334191110,1025491110,2010,26279,tt2049386,Alice in Wonderland,Alice in Wonderland,2010,99.0,"Fantasy,Musical",825491110,5.12745555,high
1109,Alice in Wonderland_2010,51,2010-03-05,Alice in Wonderland,200000000,334191110,1025491110,2010,1608,tt1014759,Alice in Wonderland,Alice in Wonderland,2010,108.0,"Adventure,Family,Fantasy",825491110,5.12745555,high
1110,Diary of a Wimpy Kid_2010,13,2010-03-19,Diary of a Wimpy Kid,15000000,64003625,76954311,2010,5832,tt1196141,Diary of a Wimpy Kid,Diary of a Wimpy Kid,2010,94.0,"Comedy,Drama,Family",61954311,5.1302874,high
1111,Resident Evil: Afterlife_2010,70,2010-09-10,Resident Evil: Afterlife,57500000,60128566,295874190,2010,5953,tt1220634,Resident Evil: Afterlife,Resident Evil: Afterlife,2010,96.0,"Action,Adventure,Horror",238374190,5.145638086956522,high
1112,Madagascar 3: Europe's Most Wanted_2012,97,2012-06-08,Madagascar 3: Europe's Most Wanted,145000000,216391482,746921271,2012,6313,tt1277953,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,2012,93.0,"Adventure,Animation,Comedy",601921271,5.151181179310345,high
1113,Super 8_2011,93,2011-06-10,Super 8,50000000,127004179,257972745,2011,12079,tt1650062,Super 8,Super 8,2011,112.0,"Mystery,Sci-Fi,Thriller",207972745,5.1594549,high
1114,Devil's Due_2014,14,2014-01-17,Devil's Due,7000000,15821461,36146087,2014,46272,tt2752758,Devil's Due,Devil's Due,2014,89.0,"Horror,Mystery,Thriller",29146087,5.163726714285715,high
1115,50/50_2011,73,2011-09-30,50/50,8000000,35016118,41334735,2011,6489,tt1306980,50/50,50/50,2011,100.0,"Comedy,Drama,Romance",33334735,5.166841875,high
1116,Our Idiot Brother_2011,78,2011-08-26,Our Idiot Brother,5000000,24814830,25861249,2011,11635,tt1637706,Our Idiot Brother,Our Idiot Brother,2011,90.0,"Comedy,Drama",20861249,5.1722498,high
1117,Slender Man_2018,80,2018-08-10,Slender Man,10000000,30564825,51723644,2018,97489,tt5690360,Slender Man,Slender Man,2018,93.0,"Horror,Mystery,Thriller",41723644,5.1723644,high
1118,Life of Pi_2012,88,2012-11-21,Life of Pi,120000000,124987022,620912003,2012,136,tt0454876,Life of Pi,Life of Pi,2012,127.0,"Adventure,Drama,Fantasy",500912003,5.174266691666666,high
1119,Flight_2012,23,2012-11-02,Flight,31000000,93772375,160558438,2012,22051,tt1907668,Flight,Flight,2012,138.0,"Drama,Thriller",129558438,5.179304451612904,high
1120,Pet Sematary_2019,61,2019-04-05,Pet Sematary,21000000,54724696,109501146,2019,337,tt0837563,Pet Sematary,Pet Sematary,2019,101.0,"Horror,Mystery,Thriller",88501146,5.214340285714286,high
1121,Inception_2010,38,2010-07-16,Inception,160000000,292576195,835524642,2010,7066,tt1375666,Inception,Inception,2010,148.0,"Action,Adventure,Sci-Fi",675524642,5.2220290125,high
1122,Rogue One: A Star Wars Story_2016,45,2016-12-16,Rogue One: A Star Wars Story,200000000,532177324,1049102856,2016,65705,tt3748528,Rogue One: A Star Wars Story,Rogue One,2016,133.0,"Action,Adventure,Sci-Fi",849102856,5.24551428,high
1123,Transformers: Age of Extinction_2014,37,2014-06-27,Transformers: Age of Extinction,210000000,245439076,1104039076,2014,28764,tt2109248,Transformers: Age of Extinction,Transformers: Age of Extinction,2014,165.0,"Action,Adventure,Sci-Fi",894039076,5.2573289333333335,high
1124,Gifted_2017,4,2017-04-07,Gifted,7000000,24801212,36964656,2017,78112,tt4481414,Gifted,Gifted,2017,101.0,Drama,29964656,5.280665142857143,high
1125,The Grand Budapest Hotel_2014,27,2014-03-07,The Grand Budapest Hotel,31000000,59076019,163981261,2014,34507,tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel,2014,99.0,"Adventure,Comedy,Crime",132981261,5.289718096774194,high
1126,A Haunted House 2_2014,89,2014-04-18,A Haunted House 2,4000000,17329487,21206861,2014,47695,tt2828996,A Haunted House 2,A Haunted House 2,2014,86.0,"Comedy,Fantasy",17206861,5.30171525,high
1127,Apollo 18_2011,94,2011-09-02,Apollo 18,5000000,17686929,26517819,2011,16782,tt1772240,Apollo 18,Apollo 18,2011,86.0,"Horror,Mystery,Sci-Fi",21517819,5.3035638,high
1128,Woman in Gold_2015,81,2015-04-01,Woman in Gold,11000000,33307793,58586407,2015,39477,tt2404425,Woman in Gold,Woman in Gold,2015,109.0,"Biography,Drama,History",47586407,5.326037,high
1129,ABCD (Any Body Can Dance)_2013,11,2013-02-08,ABCD (Any Body Can Dance),1900000,222098,10137234,2013,36060,tt2321163,ABCD (Any Body Can Dance),ABCD (Any Body Can Dance),2013,160.0,"Drama,Music",8237234,5.335386315789473,high
1130,The Heat_2013,35,2013-06-28,The Heat,43000000,159581587,229727774,2013,39481,tt2404463,The Heat,The Heat,2013,117.0,"Action,Comedy,Crime",186727774,5.342506372093023,high
1131,Toy Story 3_2010,47,2010-06-18,Toy Story 3,200000000,415004880,1068879522,2010,104,tt0435761,Toy Story 3,Toy Story 3,2010,103.0,"Adventure,Animation,Comedy",868879522,5.34439761,high
1132,The Way Way Back_2013,83,2013-07-05,The Way Way Back,5000000,21502690,26853810,2013,14938,tt1727388,The Way Way Back,The Way Way Back,2013,103.0,"Comedy,Drama",21853810,5.370762,high
1133,Sinister 2_2015,91,2015-08-21,Sinister 2,10000000,27740955,54104225,2015,46273,tt2752772,Sinister 2,Sinister 2,2015,97.0,"Horror,Mystery,Thriller",44104225,5.4104225,high
1134,Midnight in Paris_2011,83,2011-05-20,Midnight in Paris,30000000,56816662,162502774,2011,10646,tt1605783,Midnight in Paris,Midnight in Paris,2011,94.0,"Comedy,Fantasy,Romance",132502774,5.416759133333334,high
1135,Rio_2011,46,2011-04-15,Rio,90000000,143619809,487519809,2011,7598,tt1436562,Rio,Rio,2011,96.0,"Adventure,Animation,Comedy",397519809,5.416886766666667,high
1136,Drive_2011,36,2011-09-16,Drive,15000000,35060689,81357930,2011,254,tt0780504,Drive,Drive,2011,100.0,"Crime,Drama",66357930,5.423862,high
1137,Martha Marcy May Marlene_2011,42,2011-10-21,Martha Marcy May Marlene,1000000,2981038,5438911,2011,7651,tt1441326,Martha Marcy May Marlene,Martha Marcy May Marlene,2011,102.0,"Drama,Mystery,Thriller",4438911,5.438911,high
1138,Jumping the Broom_2011,93,2011-05-06,Jumping the Broom,7000000,37295394,38158601,2011,11734,tt1640484,Jumping the Broom,Jumping the Broom,2011,112.0,"Comedy,Drama",31158601,5.4512287142857145,high
1139,The Call_2013,14,2013-03-15,The Call,12800000,51872378,69821476,2013,22147,tt1911644,The Call,The Call,2013,94.0,"Crime,Drama,Horror",57021476,5.4548028125,high
1140,The Call_2013,14,2013-03-15,The Call,12800000,51872378,69821476,2013,49175,tt2926868,The Call,Lokroep,2013,25.0,Documentary,57021476,5.4548028125,high
1141,Wonder Woman_2017,55,2017-06-02,Wonder Woman,150000000,412563408,821133378,2017,131,tt0451279,Wonder Woman,Wonder Woman,2017,141.0,"Action,Adventure,Fantasy",671133378,5.47422252,high
1142,The Jungle Book_2016,97,2016-04-15,The Jungle Book,175000000,364001123,962854547,2016,51306,tt3040964,The Jungle Book,The Jungle Book,2016,106.0,"Adventure,Drama,Family",787854547,5.502025982857143,high
1143,Upgrade_2018,89,2018-06-01,Upgrade,3000000,11977130,16553285,2018,111291,tt6499752,Upgrade,Upgrade,2018,100.0,"Action,Sci-Fi,Thriller",13553285,5.517761666666667,high
1144,Step Up 3D_2010,9,2010-08-06,Step Up 3D,30000000,42400223,165889117,2010,5820,tt1193631,Step Up 3D,Step Up 3D,2010,107.0,"Drama,Music,Romance",135889117,5.529637233333333,high
1145,Skyfall_2012,52,2012-11-08,Skyfall,200000000,304360277,1110526981,2012,5507,tt1074638,Skyfall,Skyfall,2012,143.0,"Action,Adventure,Thriller",910526981,5.552634905,high
1146,The Social Network_2010,91,2010-10-01,The Social Network,40000000,96962694,224922135,2010,6350,tt1285016,The Social Network,The Social Network,2010,120.0,"Biography,Drama",184922135,5.623053375,high
1147,Cinderella_2015,13,2015-03-13,Cinderella,95000000,201151353,534551353,2015,12393,tt1661199,Cinderella,Cinderella,2015,105.0,"Drama,Family,Fantasy",439551353,5.626856347368421,high
1148,Cinderella_2015,13,2015-03-13,Cinderella,95000000,201151353,534551353,2015,87670,tt5089556,Cinderella,Cinderella,2015,113.0,Fantasy,439551353,5.626856347368421,high
1149,Brooklyn_2015,79,2015-11-04,Brooklyn,11000000,38322743,62076141,2015,38465,tt2381111,Brooklyn,Brooklyn,2015,117.0,"Drama,Romance",51076141,5.643285545454545,high
1150,The Florida Project_2017,11,2017-10-06,The Florida Project,2000000,5904366,11295324,2017,96824,tt5649144,The Florida Project,The Florida Project,2017,111.0,Drama,9295324,5.647662,high
1151,Miracles from Heaven_2016,50,2016-03-16,Miracles from Heaven,13000000,61705123,73798736,2016,74637,tt4257926,Miracles from Heaven,Miracles from Heaven,2016,109.0,"Biography,Drama,Family",60798736,5.6768258461538466,high
1152,Dear John_2010,77,2010-02-05,Dear John,25000000,80014842,142033509,2010,540,tt0989757,Dear John,Dear John,2010,108.0,"Drama,Romance,War",117033509,5.68134036,high
1153,Looper_2012,69,2012-09-28,Looper,30000000,66486205,170466405,2012,6298,tt1276104,Looper,Looper,2012,113.0,"Action,Crime,Drama",140466405,5.6822135,high
1154,Sorry to Bother You_2018,54,2018-07-06,Sorry to Bother You,3200000,17493096,18285560,2018,97462,tt5688932,Sorry to Bother You,Sorry to Bother You,2018,111.0,"Comedy,Fantasy,Sci-Fi",15085560,5.7142375,high
1155,Blue Jasmine_2013,90,2013-07-26,Blue Jasmine,18000000,33404871,102912961,2013,36649,tt2334873,Blue Jasmine,Blue Jasmine,2013,98.0,Drama,84912961,5.717386722222222,high
1156,Birdman or (The Unexpected Virtue of Ignorance)_2014,86,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000,42340598,103215094,2014,42896,tt2562232,Birdman or (The Unexpected Virtue of Ignorance),Birdman or (The Unexpected Virtue of Ignorance),2014,119.0,"Comedy,Drama",85215094,5.734171888888889,high
1157,Evil Dead_2013,77,2013-04-05,Evil Dead,17000000,54239856,97778356,2013,6371,tt1288558,Evil Dead,Evil Dead,2013,91.0,"Fantasy,Horror,Thriller",80778356,5.751668,high
1158,Limitless_2011,91,2011-03-18,Limitless,27000000,79249455,155564919,2011,5941,tt1219289,Limitless,Limitless,2011,105.0,"Mystery,Sci-Fi,Thriller",128564919,5.761663666666666,high
1159,Transformers: Dark of the Moon_2011,64,2011-06-29,Transformers: Dark of the Moon,195000000,352390543,1123790543,2011,7260,tt1399103,Transformers: Dark of the Moon,Transformers: Dark of the Moon,2011,154.0,"Action,Adventure,Sci-Fi",928790543,5.763028425641026,high
1160,The Skeleton Twins_2014,36,2014-09-12,The Skeleton Twins,1000000,5284309,5797192,2014,9730,tt1571249,The Skeleton Twins,The Skeleton Twins,2014,93.0,"Comedy,Drama,Romance",4797192,5.797192,high
1161,The Overnight_2015,21,2015-06-19,The Overnight,200000,1109808,1165996,2015,67603,tt3844362,The Overnight,The Overnight,2015,79.0,"Comedy,Mystery",965996,5.82998,high
1162,Hotel Transylvania 2_2015,42,2015-09-25,Hotel Transylvania 2,80000000,169700110,469500298,2015,41816,tt2510894,Hotel Transylvania 2,Hotel Transylvania 2,2015,89.0,"Animation,Comedy,Family",389500298,5.868753725,high
1163,Safety Not Guaranteed_2012,77,2012-06-08,Safety Not Guaranteed,750000,4010957,4422318,2012,20703,tt1862079,Safety Not Guaranteed,Safety Not Guaranteed,2012,86.0,"Comedy,Drama,Romance",3672318,5.896424,high
1164,Lee Daniels' The Butler_2013,45,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,2013,6714,tt1327773,Lee Daniels' The Butler,The Butler,2013,132.0,"Biography,Drama",147025498,5.900849933333333,high
1165,Nightcrawler_2014,34,2014-10-31,Nightcrawler,8500000,32381218,50334418,2014,48318,tt2872718,Nightcrawler,Nightcrawler,2014,117.0,"Crime,Drama,Thriller",41834418,5.921696235294117,high
1166,The Possession_2012,81,2012-08-31,The Possession,14000000,49130588,82925064,2012,97,tt0431021,The Possession,The Possession,2012,92.0,"Horror,Mystery,Thriller",68925064,5.9232188571428575,high
1167,No Strings Attached_2011,84,2011-01-21,No Strings Attached,25000000,70662220,149228078,2011,7364,tt1411238,No Strings Attached,No Strings Attached,2011,108.0,"Comedy,Romance",124228078,5.96912312,high
1168,The Strangers: Prey at Night_2018,79,2018-03-09,The Strangers: Prey at Night,5000000,24431472,29960051,2018,6349,tt1285009,The Strangers: Prey at Night,The Strangers: Prey at Night,2018,85.0,Horror,24960051,5.9920102,high
1169,Margin Call_2011,37,2011-10-21,Margin Call,3400000,5353586,20433227,2011,10945,tt1615147,Margin Call,Margin Call,2011,107.0,"Drama,Thriller",17033227,6.009772647058823,high
1170,Gone Girl_2014,36,2014-10-03,Gone Girl,61000000,167767189,368567189,2014,34178,tt2267998,Gone Girl,Gone Girl,2014,149.0,"Drama,Mystery,Thriller",307567189,6.042085065573771,high
1171,The Martian_2015,46,2015-10-02,The Martian,108000000,228433663,655271443,2015,63704,tt3659388,The Martian,The Martian,2015,144.0,"Adventure,Drama,Sci-Fi",547271443,6.067328175925926,high
1172,Horrible Bosses_2011,34,2011-07-08,Horrible Bosses,35000000,117538559,212417601,2011,8316,tt1499658,Horrible Bosses,Horrible Bosses,2011,98.0,"Comedy,Crime",177417601,6.069074314285714,high
1173,Iron Man 3_2013,48,2013-05-03,Iron Man 3,200000000,408992272,1215392272,2013,6453,tt1300854,Iron Man 3,Iron Man Three,2013,130.0,"Action,Adventure,Sci-Fi",1015392272,6.07696136,high
1174,Yeh Jawaani Hai Deewani_2013,54,2013-05-31,Yeh Jawaani Hai Deewani,8300000,3827466,50827466,2013,30969,tt2178470,Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani,2013,160.0,"Comedy,Drama,Musical",42527466,6.123791084337349,high
