,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,release_year,movie_and_date
3198,99,2009-08-07,A Perfect Getaway,"$14,000,000","$15,515,460","$22,815,460",2009,A Perfect Getaway_2009
3199,100,1996-10-25,Thinner,"$14,000,000","$15,171,475","$15,171,475",1996,Thinner_1996
3200,1,1998-08-21,Dead Man on Campus,"$14,000,000","$15,064,948","$15,064,948",1998,Dead Man on Campus_1998
3201,2,1999-05-14,Tea with Mussolini,"$14,000,000","$14,395,874","$14,395,874",1999,Tea with Mussolini_1999
3202,3,1977-06-22,"New York, New York","$14,000,000","$13,800,000","$13,800,000",1977,"New York, New York_1977"
3203,4,2002-04-26,Jason X,"$14,000,000","$13,121,555","$16,951,798",2002,Jason X_2002
3204,5,1994-05-13,Crooklyn,"$14,000,000","$13,024,170","$13,024,170",1994,Crooklyn_1994
3205,6,2007-03-16,I Think I Love My Wife,"$14,000,000","$12,559,771","$13,205,411",2007,I Think I Love My Wife_2007
3206,7,2015-02-20,Hot Tub Time Machine 2,"$14,000,000","$12,314,651","$12,826,644",2015,Hot Tub Time Machine 2_2015
3207,8,2006-11-17,Bobby,"$14,000,000","$11,242,801","$20,597,806",2006,Bobby_2006
3208,9,2001-02-02,Head Over Heels,"$14,000,000","$10,397,365","$10,397,365",2001,Head Over Heels_2001
3209,10,2012-10-26,Fun Size,"$14,000,000","$9,409,538","$11,166,615",2012,Fun Size_2012
3210,11,1999-04-23,Lost and Found,"$14,000,000","$6,552,255","$6,552,255",1999,Lost and Found_1999
3211,12,2007-11-30,Le Scaphandre et le Papillon,"$14,000,000","$5,990,075","$22,754,472",2007,Le Scaphandre et le Papillon_2007
3212,13,2006-10-06,Little Children,"$14,000,000","$5,463,019","$14,121,177",2006,Little Children_2006
3213,14,2000-04-21,Gossip,"$14,000,000","$5,108,820","$12,591,270",2000,Gossip_2000
3214,15,1999-03-26,A Walk on the Moon,"$14,000,000","$4,741,987","$4,741,987",1999,A Walk on the Moon_1999
3215,16,2015-10-23,Suffragette,"$14,000,000","$4,702,420","$34,044,909",2015,Suffragette_2015
3216,17,2006-10-27,Catch a Fire,"$14,000,000","$4,299,773","$5,782,198",2006,Catch a Fire_2006
3217,18,2014-12-19,Mr. Turner,"$14,000,000","$3,958,546","$25,187,026",2014,Mr. Turner_2014
3218,19,2001-09-07,Soul Survivors,"$14,000,000","$3,100,650","$4,288,246",2001,Soul Survivors_2001
3219,20,2009-05-22,Easy Virtue,"$14,000,000","$2,656,784","$20,537,741",2009,Easy Virtue_2009
3220,21,1995-03-31,Jefferson in Paris,"$14,000,000","$2,461,628","$2,461,628",1995,Jefferson in Paris_1995
3221,22,2010-08-06,Flipped,"$14,000,000","$1,755,212","$4,289,993",2010,Flipped_2010
3222,23,1978-01-01,Caravans,"$14,000,000","$1,000,000","$1,000,000",1978,Caravans_1978
3223,24,2010-06-25,Les herbes folles,"$14,000,000","$403,952","$1,903,952",2010,Les herbes folles_2010
3224,25,2003-01-24,Amen,"$14,000,000","$274,299","$274,299",2003,Amen_2003
3225,26,2008-09-26,The Lucky Ones,"$14,000,000","$266,967","$266,967",2008,The Lucky Ones_2008
3226,27,2011-09-30,Margaret,"$14,000,000","$47,185","$623,292",2011,Margaret_2011
3227,28,2016-11-01,Reign of Assassins,"$14,000,000",$0,"$11,354,230",2016,Reign of Assassins_2016
3228,29,2009-10-27,Stan Helsing: A Parody,"$14,000,000",$0,"$1,553,556",2009,Stan Helsing: A Parody_2009
3229,30,2005-12-09,Brokeback Mountain,"$13,900,000","$83,043,761","$176,980,863",2005,Brokeback Mountain_2005
3230,31,1995-07-01,Clueless,"$13,700,000","$56,598,476","$56,598,476",1995,Clueless_1995
3231,32,2008-12-31,Ca$h,"$13,700,000",$0,"$11,738,256",2008,Ca$h_2008
3232,33,1990-03-30,Teenage Mutant Ninja Turtles,"$13,500,000","$135,265,915","$202,000,000",1990,Teenage Mutant Ninja Turtles_1990
3233,34,1956-10-05,The Ten Commandments,"$13,500,000","$85,400,591","$85,434,516",1956,The Ten Commandments_1956
3234,35,2002-11-08,Far From Heaven,"$13,500,000","$15,901,849","$29,027,914",2002,Far From Heaven_2002
3235,36,2012-10-12,Seven Psychopaths,"$13,500,000","$15,024,049","$33,035,736",2012,Seven Psychopaths_2012
3236,37,2000-11-22,Quills,"$13,500,000","$7,060,876","$11,732,088",2000,Quills_2000
3237,38,1982-01-29,The Border,"$13,500,000","$6,118,683","$6,118,683",1982,The Border_1982
3238,39,2005-02-18,Der Untergang,"$13,500,000","$5,501,940","$93,631,744",2005,Der Untergang_2005
3239,40,2001-03-02,The Caveman's Valentine,"$13,500,000","$687,081","$892,506",2001,The Caveman's Valentine_2001
3240,41,2011-04-01,The Last Godfather,"$13,400,000","$164,247","$164,247",2011,The Last Godfather_2011
3241,42,2014-04-04,Under the Skin,"$13,300,000","$2,614,251","$7,229,933",2014,Under the Skin_2014
3242,43,2004-12-17,Mar adentro,"$13,300,000","$2,086,345","$39,686,345",2004,Mar adentro_2004
3243,44,2014-09-12,No Good Deed,"$13,200,000","$52,543,632","$54,323,210",2014,No Good Deed_2014
3244,45,1987-12-23,Good Morning Vietnam,"$13,000,000","$123,922,370","$123,922,370",1987,Good Morning Vietnam_1987
3245,46,2010-12-03,Black Swan,"$13,000,000","$106,954,678","$331,266,710",2010,Black Swan_2010
3246,47,2001-01-12,Save the Last Dance,"$13,000,000","$91,038,276","$122,244,329",2001,Save the Last Dance_2001
3247,48,2011-02-11,Justin Bieber: Never Say Never,"$13,000,000","$73,013,910","$99,034,125",2011,Justin Bieber: Never Say Never_2011
3248,49,2018-07-04,The First Purge,"$13,000,000","$69,488,745","$136,617,305",2018,The First Purge_2018
3249,50,2016-03-16,Miracles from Heaven,"$13,000,000","$61,705,123","$73,798,736",2016,Miracles from Heaven_2016
3250,51,2000-02-11,Snow Day,"$13,000,000","$60,008,303","$62,452,927",2000,Snow Day_2000
3251,52,2004-01-23,The Butterfly Effect,"$13,000,000","$57,924,679","$95,638,592",2004,The Butterfly Effect_2004
3252,53,1974-12-11,The Godfather: Part II,"$13,000,000","$57,300,000","$57,300,000",1974,The Godfather: Part II_1974
3253,54,2016-06-24,The Shallows,"$13,000,000","$55,121,623","$118,763,442",2016,The Shallows_2016
3254,55,1987-07-17,RoboCop,"$13,000,000","$53,424,681","$53,424,681",1987,RoboCop_1987
3255,56,1988-08-19,A Nightmare on Elm Street 4: The Dream Master,"$13,000,000","$49,369,899","$49,369,899",1988,A Nightmare on Elm Street 4: The Dream Master_1988
3256,57,2007-11-21,This Christmas,"$13,000,000","$49,121,934","$49,733,545",2007,This Christmas_2007
3257,58,2014-02-14,About Last Night,"$13,000,000","$48,637,684","$50,445,860",2014,About Last Night_2014
3258,59,2000-12-15,"Dude, Where's My Car?","$13,000,000","$46,729,374","$73,180,297",2000,"Dude, Where's My Car?_2000"
3259,60,1988-08-12,Young Guns,"$13,000,000","$44,726,644","$44,726,644",1988,Young Guns_1988
3260,61,2014-10-10,St. Vincent,"$13,000,000","$44,137,712","$54,837,234",2014,St. Vincent_2014
3261,62,2014-07-02,Earth to Echo,"$13,000,000","$38,934,842","$42,174,545",2014,Earth to Echo_2014
3262,63,1999-03-31,10 Things I Hate About You,"$13,000,000","$38,177,966","$60,413,950",1999,10 Things I Hate About You_1999
3263,64,2002-05-10,The New Guy,"$13,000,000","$28,972,187","$28,972,187",2002,The New Guy_2002
3264,65,1993-02-05,Loaded Weapon 1,"$13,000,000","$27,979,399","$27,979,399",1993,Loaded Weapon 1_1993
3265,66,1999-03-12,Baby Geniuses,"$13,000,000","$27,151,490","$27,151,490",1999,Baby Geniuses_1999
3266,67,1998-04-24,The Big Hit,"$13,000,000","$27,066,941","$27,066,941",1998,The Big Hit_1998
3267,68,1990-11-09,Child's Play 2,"$13,000,000","$26,904,572","$34,166,572",1990,Child's Play 2_1990
3268,69,1996-07-10,Harriet the Spy,"$13,000,000","$26,570,048","$26,570,048",1996,Harriet the Spy_1996
3269,70,2013-03-01,21 and Over,"$13,000,000","$25,682,380","$42,195,766",2013,21 and Over_2013
3270,71,2007-11-21,The Mist,"$13,000,000","$25,593,755","$57,189,408",2007,The Mist_2007
3271,72,2015-04-10,Ex Machina,"$13,000,000","$25,440,971","$38,358,392",2015,Ex Machina_2015
3272,73,1999-10-29,Being John Malkovich,"$13,000,000","$22,858,926","$32,382,381",1999,Being John Malkovich_1999
3273,74,2001-09-07,Two Can Play That Game,"$13,000,000","$22,235,901","$22,391,450",2001,Two Can Play That Game_2001
3274,75,2016-03-11,Eye in the Sky,"$13,000,000","$18,704,596","$35,402,802",2016,Eye in the Sky_2016
3275,76,2013-03-22,Admission,"$13,000,000","$18,007,317","$18,733,666",2013,Admission_2013
3276,77,2012-09-21,The Perks of Being a Wallflower,"$13,000,000","$17,742,948","$33,069,303",2012,The Perks of Being a Wallflower_2012
3277,78,2001-06-29,crazy/beautiful,"$13,000,000","$16,929,123","$19,929,123",2001,crazy/beautiful_2001
3278,79,1998-08-28,54,"$13,000,000","$16,757,163","$16,757,163",1998,54_1998
3279,80,2015-10-16,Room,"$13,000,000","$14,677,674","$36,262,783",2015,Room_2015
3280,81,2015-10-16,Woodlawn,"$13,000,000","$14,394,097","$14,403,703",2015,Woodlawn_2015
3281,82,2006-12-20,Letters from Iwo Jima,"$13,000,000","$13,756,082","$67,867,998",2006,Letters from Iwo Jima_2006
3282,83,2009-05-29,MÃ¤n som hatar kvinnor,"$13,000,000","$12,749,992","$109,421,911",2009,MÃ¤n som hatar kvinnor_2009
3283,84,2007-02-23,The Astronaut Farmer,"$13,000,000","$11,003,643","$11,141,213",2007,The Astronaut Farmer_2007
3284,85,1998-06-12,Dirty Work,"$13,000,000","$10,020,081","$10,020,081",1998,Dirty Work_1998
3285,86,2015-07-17,Bajrangi Bhaijaan,"$13,000,000","$8,178,001","$121,778,347",2015,Bajrangi Bhaijaan_2015
3286,87,1998-05-08,Woo,"$13,000,000","$8,064,972","$8,064,972",1998,Woo_1998
3287,88,2016-09-09,Robinson Crusoe,"$13,000,000","$8,005,586","$42,446,455",2016,Robinson Crusoe_2016
3288,89,1994-04-13,Serial Mom,"$13,000,000","$7,881,335","$7,881,335",1994,Serial Mom_1994
3289,90,1999-08-04,Dick,"$13,000,000","$6,276,869","$6,276,869",1999,Dick_1999
3290,91,1999-11-10,Light It Up,"$13,000,000","$5,871,603","$5,871,603",1999,Light It Up_1999
3291,92,2001-08-24,Bubble Boy,"$13,000,000","$5,002,310","$5,002,310",2001,Bubble Boy_2001
3292,93,2002-02-01,Birthday Girl,"$13,000,000","$4,919,896","$8,130,727",2002,Birthday Girl_2002
3293,94,2007-05-04,"Paris, je t'aime","$13,000,000","$4,857,374","$5,175,088",2007,"Paris, je t'aime_2007"
3294,95,2018-12-07,Ben is Back,"$13,000,000","$3,703,182","$9,633,111",2018,Ben is Back_2018
3295,96,2007-08-24,Resurrecting the Champ,"$13,000,000","$3,172,382","$3,260,555",2007,Resurrecting the Champ_2007
3296,97,2010-03-26,Chloe,"$13,000,000","$3,075,255","$11,831,131",2010,Chloe_2010
3297,98,2001-03-02,The Widow of St. Pierre,"$13,000,000","$3,058,380","$3,058,380",2001,The Widow of St. Pierre_2001
3298,99,2015-12-04,Youth,"$13,000,000","$2,703,296","$24,001,573",2015,Youth_2015
3299,100,1996-04-05,Faithful,"$13,000,000","$2,104,439","$2,104,439",1996,Faithful_1996
3300,1,2010-02-26,Un ProphÃ¨te,"$13,000,000","$2,087,720","$19,910,624",2010,Un ProphÃ¨te_2010
3301,2,2010-12-03,"I Love You, Phillip Morris","$13,000,000","$2,037,459","$23,014,027",2010,"I Love You, Phillip Morris_2010"
3302,3,2015-07-24,The Vatican Tapes,"$13,000,000","$1,784,763","$14,929,184",2015,The Vatican Tapes_2015
3303,4,2006-03-17,Find Me Guilty,"$13,000,000","$1,173,673","$2,898,225",2006,Find Me Guilty_2006
3304,5,1993-05-14,Excessive Force,"$13,000,000","$1,152,117","$1,152,117",1993,Excessive Force_1993
3305,6,2006-10-13,Infamous,"$13,000,000","$1,151,330","$2,613,717",2006,Infamous_2006
3306,7,2011-07-29,Attack the Block,"$13,000,000","$1,024,175","$6,459,183",2011,Attack the Block_2011
3307,8,2015-08-14,Brothers,"$13,000,000","$656,688","$17,856,688",2015,Brothers_2015
3308,9,2000-12-29,The Claim,"$13,000,000","$622,023","$1,375,635",2000,The Claim_2000
3309,10,2011-12-23,In The Land of Blood and Honey,"$13,000,000","$303,877","$509,193",2011,In The Land of Blood and Honey_2011
3310,11,2010-06-18,The Killer Inside Me,"$13,000,000","$217,277","$3,617,277",2010,The Killer Inside Me_2010
3311,12,2012-03-30,Womb,"$13,000,000",$0,$0,2012,Womb_2012
3312,13,2019-12-31,Rogue City,"$13,000,000",$0,$0,2019,Rogue City_2019
3313,14,2013-03-15,The Call,"$12,800,000","$51,872,378","$69,821,476",2013,The Call_2013
3314,15,2016-08-05,Operation Chromite,"$12,700,000","$1,022,720","$49,196,532",2016,Operation Chromite_2016
3315,16,2014-09-12,The Drop,"$12,600,000","$10,724,389","$19,054,534",2014,The Drop_2014
3316,17,2002-07-12,The Crocodile Hunter: Collision Course,"$12,500,000","$28,436,931","$33,436,931",2002,The Crocodile Hunter: Collision Course_2002
3317,18,2010-09-03,Machete,"$12,500,000","$26,593,646","$46,370,970",2010,Machete_2010
3318,19,2002-12-19,Antwone Fisher,"$12,500,000","$21,078,145","$23,367,586",2002,Antwone Fisher_2002
3319,20,1982-02-12,La Guerre du feu,"$12,500,000","$20,959,585","$20,959,585",1982,La Guerre du feu_1982
3320,21,2002-11-22,The Emperor's Club,"$12,500,000","$14,060,950","$16,193,713",2002,The Emperor's Club_2002
3321,22,1993-09-10,True Romance,"$12,500,000","$12,281,000","$12,309,980",1993,True Romance_1993
3322,23,2009-09-11,Sorority Row,"$12,500,000","$11,965,282","$26,735,797",2009,Sorority Row_2009
3323,24,1992-09-30,Glengarry Glen Ross,"$12,500,000","$10,725,228","$10,725,228",1992,Glengarry Glen Ross_1992
3324,25,2008-11-07,The Boy in the Striped Pyjamas,"$12,500,000","$9,046,156","$44,083,403",2008,The Boy in the Striped Pyjamas_2008
3325,26,1982-04-02,Cat People,"$12,500,000","$7,000,000","$21,000,000",1982,Cat People_1982
3326,27,1979-05-25,The Prisoner of Zenda,"$12,500,000","$7,000,000","$7,000,000",1979,The Prisoner of Zenda_1979
3327,28,2010-10-15,Conviction,"$12,500,000","$6,797,696","$11,826,980",2010,Conviction_2010
3328,29,2007-10-12,Lars and the Real Girl,"$12,500,000","$5,956,480","$11,277,119",2007,Lars and the Real Girl_2007
3329,30,2010-05-21,Solitary Man,"$12,500,000","$4,360,548","$4,360,548",2010,Solitary Man_2010
3330,31,2000-09-22,Dancer in the Dark,"$12,500,000","$4,157,491","$45,557,491",2000,Dancer in the Dark_2000
3331,32,2010-12-17,Casino Jack,"$12,500,000","$2,039,869","$2,272,186",2010,Casino Jack_2010
3332,33,1997-12-31,Oscar and Lucinda,"$12,500,000","$1,612,957","$1,612,957",1997,Oscar and Lucinda_1997
3333,34,1996-11-01,The Funeral,"$12,500,000","$1,212,799","$1,412,799",1996,The Funeral_1996
3334,35,2004-09-03,Tae Guik Gi: The Brotherhood of War,"$12,500,000","$1,110,186","$69,826,708",2004,Tae Guik Gi: The Brotherhood of War_2004
3335,36,2010-04-16,The Perfect Game,"$12,500,000","$1,089,445","$3,931,367",2010,The Perfect Game_2010
3336,37,2012-10-05,The Paperboy,"$12,500,000","$677,200","$4,027,663",2012,The Paperboy_2012
3337,38,2013-03-01,Ernest et Celestine,"$12,500,000","$292,562","$9,376,444",2013,Ernest et Celestine_2013
3338,39,2012-05-04,A Little Bit of Heaven,"$12,500,000","$10,011","$1,100,287",2012,A Little Bit of Heaven_2012
3339,40,1988-11-18,The Land Before Time,"$12,300,000","$48,092,846","$81,972,846",1988,The Land Before Time_1988
3340,41,1975-06-20,Jaws,"$12,000,000","$260,000,000","$470,700,000",1975,Jaws_1975
3341,42,1973-12-26,The Exorcist,"$12,000,000","$230,347,346","$428,214,478",1973,The Exorcist_1973
3342,43,2014-06-06,The Fault in Our Stars,"$12,000,000","$124,872,350","$307,166,834",2014,The Fault in Our Stars_2014
3343,44,1999-07-09,American Pie,"$12,000,000","$101,800,948","$234,723,148",1999,American Pie_1999
3344,45,2012-04-20,Think Like a Man,"$12,000,000","$91,547,205","$113,373,764",2012,Think Like a Man_2012
3345,46,2014-04-16,Heaven is for Real,"$12,000,000","$91,386,097","$100,916,299",2014,Heaven is for Real_2014
3346,47,1986-12-12,The Golden Child,"$12,000,000","$79,817,937","$79,817,937",1986,The Golden Child_1986
3347,48,1982-06-04,Star Trek II: The Wrath of Khan,"$12,000,000","$78,912,963","$95,800,000",1982,Star Trek II: The Wrath of Khan_1982
3348,49,2002-09-13,Barbershop,"$12,000,000","$75,781,642","$77,063,461",2002,Barbershop_2002
3349,50,1983-06-03,WarGames,"$12,000,000","$74,433,837","$74,433,837",1983,WarGames_1983
3350,51,1994-02-04,Ace Ventura: Pet Detective,"$12,000,000","$72,217,396","$107,217,396",1994,Ace Ventura: Pet Detective_1994
3351,52,2012-02-24,Act of Valor,"$12,000,000","$70,012,847","$82,497,035",2012,Act of Valor_2012
3352,53,1985-02-08,Witness,"$12,000,000","$65,532,576","$65,532,576",1985,Witness_1985
3353,54,2006-08-11,Step Up,"$12,000,000","$65,328,121","$110,989,157",2006,Step Up_2006
3354,55,2012-02-03,Chronicle,"$12,000,000","$64,575,175","$123,681,790",2012,Chronicle_2012
3355,56,1996-12-20,Beavis and Butt-Head Do America,"$12,000,000","$63,118,386","$63,118,386",1996,Beavis and Butt-Head Do America_1996
3356,57,1970-01-01,Patton,"$12,000,000","$62,500,000","$62,500,000",1970,Patton_1970
3357,58,2012-03-02,Project X,"$12,000,000","$54,731,865","$103,028,188",2012,Project X_2012
3358,59,2017-11-10,"Three Billboards Outside Ebbing, Missouri","$12,000,000","$54,513,740","$160,191,915",2017,"Three Billboards Outside Ebbing, Missouri_2017"
3359,60,2016-11-25,Lion,"$12,000,000","$51,739,495","$149,570,720",2016,Lion_2016
3360,61,2018-05-04,Overboard,"$12,000,000","$50,316,123","$85,369,830",2018,Overboard_2018
3361,62,1997-12-25,Jackie Brown,"$12,000,000","$39,673,162","$74,727,492",1997,Jackie Brown_1997
3362,63,1983-11-18,Yentl,"$12,000,000","$39,012,241","$39,012,241",1983,Yentl_1983
3363,64,2008-04-25,Harold & Kumar Escape from Guantanamo Bay,"$12,000,000","$38,108,728","$43,353,117",2008,Harold & Kumar Escape from Guantanamo Bay_2008
3364,65,2013-11-22,Philomena,"$12,000,000","$37,709,979","$98,963,392",2013,Philomena_2013
3365,66,1981-11-06,Time Bandits,"$12,000,000","$37,400,000","$37,400,000",1981,Time Bandits_1981
3366,67,2002-02-15,Crossroads,"$12,000,000","$37,188,667","$57,000,000",2002,Crossroads_2002
3367,68,2015-07-24,Paper Towns,"$12,000,000","$32,000,304","$85,450,484",2015,Paper Towns_2015
3368,69,2008-10-10,Quarantine,"$12,000,000","$31,691,811","$41,924,774",2008,Quarantine_2008
3369,70,2002-08-21,One Hour Photo,"$12,000,000","$31,597,131","$52,223,306",2002,One Hour Photo_2002
3370,71,2008-02-01,The Eye,"$12,000,000","$31,418,697","$57,577,765",2008,The Eye_2008
3371,72,2004-04-07,Johnson Family Vacation,"$12,000,000","$31,203,964","$31,286,759",2004,Johnson Family Vacation_2004
3372,73,2001-12-21,How High,"$12,000,000","$31,155,435","$31,222,395",2001,How High_2001
3373,74,1960-10-07,Spartacus,"$12,000,000","$30,000,000","$60,000,000",1960,Spartacus_1960
3374,75,2006-09-01,Crank,"$12,000,000","$27,838,408","$43,924,923",2006,Crank_2006
3375,76,1992-12-11,The Muppet Christmas Carol,"$12,000,000","$27,281,507","$27,492,918",1992,The Muppet Christmas Carol_1992
3376,77,2016-08-12,Hell or High Water,"$12,000,000","$27,007,844","$37,584,304",2016,Hell or High Water_2016
3377,78,2002-10-25,Frida,"$12,000,000","$25,885,000","$56,131,239",2002,Frida_2002
3378,79,2012-07-05,Katy Perry: Part of Me,"$12,000,000","$25,326,071","$32,700,439",2012,Katy Perry: Part of Me_2012
3379,80,2014-12-12,Top Five,"$12,000,000","$25,317,379","$26,001,741",2014,Top Five_2014
3380,81,1998-09-11,Rounders,"$12,000,000","$22,921,898","$22,921,898",1998,Rounders_1998
3381,82,1967-04-28,Casino Royale,"$12,000,000","$22,744,718","$41,744,718",1967,Casino Royale_1967
3382,83,1979-06-15,Prophecy,"$12,000,000","$22,673,340","$22,673,340",1979,Prophecy_1979
3383,84,2015-01-30,Project Almanac,"$12,000,000","$22,348,241","$32,909,437",2015,Project Almanac_2015
3384,85,2010-05-14,Just Wright,"$12,000,000","$21,540,363","$21,867,665",2010,Just Wright_2010
3385,86,1999-09-10,Stir of Echoes,"$12,000,000","$21,133,087","$21,133,087",1999,Stir of Echoes_1999
3386,87,1995-01-13,Tales from the Crypt: Demon Knight,"$12,000,000","$21,089,146","$21,089,146",1995,Tales from the Crypt: Demon Knight_1995
3387,88,1978-01-01,The Boys from Brazil,"$12,000,000","$19,000,000","$19,000,000",1978,The Boys from Brazil_1978
3388,89,2005-03-11,The Upside of Anger,"$12,000,000","$18,761,993","$28,915,761",2005,The Upside of Anger_2005
3389,90,2006-03-03,Aquamarine,"$12,000,000","$18,597,342","$22,978,953",2006,Aquamarine_2006
3390,91,2013-11-15,Nebraska,"$12,000,000","$17,654,912","$24,761,360",2013,Nebraska_2013
3391,92,2004-01-09,My Baby's Daddy,"$12,000,000","$17,321,573","$17,322,212",2004,My Baby's Daddy_2004
3392,93,2001-10-05,Max Keeble's Big Move,"$12,000,000","$17,292,381","$17,292,381",2001,Max Keeble's Big Move_2001
3393,94,2011-12-09,Young Adult,"$12,000,000","$16,311,571","$22,750,356",2011,Young Adult_2011
3394,95,2013-11-01,About Time,"$12,000,000","$15,323,921","$89,309,178",2013,About Time_2013
